0.0 qid:1314 1:15847.9880539198 2:2.0 3:2.0 4:0.007940916713218992 5:0.014470284237726097 6:0.104971
0.0 qid:1314 1:15847.9880539198 2:2.0 3:2.0 4:0.4585793926253971 5:0.03772609819121447 6:0.0
0.5 qid:1315 1:41731.1209461607 2:1.0 3:1.0 4:0.0016364729802372019 5:0.03772609819121447 6:0.0
0.0 qid:1315 1:1.23731310537579 2:0.0 3:1.0 4:0.026487046394249848 5:0.012919896640826873 6:0.0
0.0 qid:1315 1:1.23731310537579 2:0.0 3:1.0 4:0.008039230025931033 5:0.03772609819121447 6:0.0
0.0 qid:1315 1:41731.1209461607 2:1.0 3:1.0 4:0.03570443837913765 5:0.03772609819121447 6:0.0
0.0 qid:1315 1:41731.1209461607 2:1.0 3:1.0 4:0.004205645218624508 5:0.00516795865633075 6:0.0
0.0 qid:1315 1:41731.1209461607 2:1.0 3:1.0 4:0.00700750465255612 5:0.03772609819121447 6:0.0
0.0 qid:1315 1:1.23731310537579 2:0.0 3:1.0 4:0.15442759049916457 5:0.03772609819121447 6:0.0
0.0 qid:1315 1:1.23731310537579 2:0.0 3:1.0 4:0.017203193476482363 5:0.03772609819121447 6:0.0
0.0 qid:1315 1:1.23731310537579 2:0.0 3:1.0 4:0.008675035064362659 5:0.014987080103359173 6:0.0
0.0 qid:1316 1:34814.3187867519 2:1.0 3:1.0 4:0.008039011131615707 5:0.0010335917312661498 6:0.0
0.0 qid:1316 1:34814.3187867519 2:1.0 3:1.0 4:0.014192931369978989 5:0.0010335917312661498 6:0.0
0.0 qid:1316 1:34814.3187867519 2:1.0 3:1.0 4:0.007177077543237729 5:0.008268733850129198 6:0.0
0.0 qid:1316 1:34814.3187867519 2:1.0 3:1.0 4:0.013100035954512743 5:0.014987080103359173 6:0.0
0.0 qid:1316 1:34814.3187867519 2:1.0 3:1.0 4:0.027423557062877777 5:0.002583979328165375 6:0.0
0.5 qid:1317 1:5409.30414989715 2:1.0 3:1.0 4:0.1435553391996899 5:0.011369509043927648 6:0.0
0.0 qid:1317 1:5409.30414989715 2:1.0 3:1.0 4:0.015253600177858009 5:0.0020671834625322996 6:0.0
0.0 qid:1317 1:5409.30414989715 2:1.0 3:1.0 4:0.0033686306768274544 5:0.0020671834625322996 6:0.0
0.0 qid:1317 1:5409.30414989715 2:1.0 3:1.0 4:0.011096109163471266 5:0.0020671834625322996 6:0.0
0.0 qid:1317 1:5409.30414989715 2:1.0 3:1.0 4:0.055965877004892195 5:5.167958656330749E-4 6:0.0
0.5 qid:1318 1:15759.0614837879 2:1.0 3:1.0 4:0.9730436550976261 5:0.026873385012919897 6:0.0
0.0 qid:1318 1:15759.0614837879 2:1.0 3:1.0 4:2.9756276844939474E-4 5:0.0015503875968992248 6:0.0
0.0 qid:1318 1:1.25422722246513 2:1.0 3:1.0 4:2.012183974307622E-5 5:0.002583979328165375 6:0.0
0.0 qid:1318 1:1.25422722246513 2:1.0 3:1.0 4:2.4962415808623594E-4 5:5.167958656330749E-4 6:0.0
0.0 qid:1318 1:15759.0614837879 2:1.0 3:1.0 4:4.059828290454644E-4 5:0.012919896640826873 6:0.0
0.0 qid:1318 1:15759.0614837879 2:1.0 3:1.0 4:4.863540105259712E-4 5:0.00516795865633075 6:0.0
0.0 qid:1318 1:15759.0614837879 2:1.0 3:1.0 4:2.0256409278650598E-4 5:0.0020671834625322996 6:0.0
0.0 qid:1318 1:1.25422722246513 2:1.0 3:1.0 4:5.020879459285201E-5 5:0.0010335917312661498 6:0.0
0.0 qid:1318 1:1.25422722246513 2:1.0 3:1.0 4:1.685394583829519E-4 5:0.002583979328165375 6:0.0
0.0 qid:1318 1:1.25422722246513 2:1.0 3:1.0 4:5.1730515605206054E-5 5:5.167958656330749E-4 6:0.0
0.5 qid:1319 1:10356.9629125664 2:1.0 3:2.0 4:0.8244144469134842 5:0.016020671834625324 6:0.0
0.5 qid:1319 1:10356.9629125664 2:1.0 3:2.0 4:0.12450256756820074 5:0.024806201550387597 6:0.0
0.09090909090909091 qid:1319 1:20017.4011286366 2:1.0 3:1.0 4:2.045622963355104E-4 5:0.016020671834625324 6:0.0
0.02702702702702703 qid:1319 1:20017.4011286366 2:1.0 3:1.0 4:4.8037950851878694E-5 5:0.002583979328165375 6:0.0
0.0 qid:1319 1:3.51757487277612 2:1.0 3:1.0 4:0.8244144469134842 5:0.016020671834625324 6:0.0
0.0 qid:1319 1:3.51757487277612 2:1.0 3:1.0 4:9.85050203690954E-5 5:0.0010335917312661498 6:0.0
0.0 qid:1319 1:13.4340599700435 2:1.0 3:1.0 4:0.0038593273980372365 5:0.002583979328165375 6:0.0
0.0 qid:1319 1:20017.4011286366 2:1.0 3:1.0 4:5.001960770683341E-5 5:0.0010335917312661498 6:0.0
0.0 qid:1319 1:10356.9629125664 2:1.0 3:2.0 4:3.5008853383328565E-4 5:0.0010335917312661498 6:0.0
0.0 qid:1319 1:3.51757487277612 2:1.0 3:1.0 4:2.409465515618182E-4 5:0.0010335917312661498 6:0.0
0.0 qid:1319 1:3.51757487277612 2:1.0 3:1.0 4:0.12450256756820074 5:0.024806201550387597 6:0.0
0.0 qid:1319 1:3.51757487277612 2:1.0 3:1.0 4:2.509762994830796E-4 5:0.0010335917312661498 6:0.0
0.0 qid:1319 1:13.4340599700435 2:1.0 3:1.0 4:0.0037985437086246856 5:5.167958656330749E-4 6:0.0
0.0 qid:1319 1:10356.9629125664 2:1.0 3:2.0 4:2.409465515618182E-4 5:0.0010335917312661498 6:0.0
0.0 qid:1319 1:20017.4011286366 2:1.0 3:1.0 4:2.605627765686297E-6 5:5.167958656330749E-4 6:0.0
0.0 qid:1319 1:10356.9629125664 2:1.0 3:2.0 4:9.85050203690954E-5 5:0.0010335917312661498 6:0.0
0.0 qid:1319 1:20017.4011286366 2:1.0 3:1.0 4:2.0454896112774006E-5 5:0.0015503875968992248 6:0.0
0.0 qid:1319 1:13.4340599700435 2:1.0 3:1.0 4:0.002417135902047384 5:0.0010335917312661498 6:0.0
0.26666666666666666 qid:1320 1:44049.745766281 2:2.0 3:3.0 4:0.44161461683046227 5:0.0015503875968992248 6:0.0
0.25641025641025644 qid:1320 1:44049.745766281 2:2.0 3:3.0 4:0.412623307953085 5:5.167958656330749E-4 6:0.0
0.06666666666666667 qid:1320 1:44049.745766281 2:2.0 3:3.0 4:0.0038569845604923447 5:0.0036175710594315244 6:0.0
0.0 qid:1320 1:44049.745766281 2:2.0 3:3.0 4:0.0077605523949092975 5:5.167958656330749E-4 6:0.0
0.0 qid:1320 1:44049.745766281 2:2.0 3:3.0 4:0.0024839106612389627 5:0.016020671834625324 6:0.0
0.5 qid:1321 1:7563.71775950783 2:1.0 3:2.0 4:0.6842226297486441 5:0.09095607235142118 6:0.0
0.0 qid:1321 1:7563.71775950783 2:1.0 3:2.0 4:0.0016532920671024642 5:0.0010335917312661498 6:0.0
0.0 qid:1321 1:7563.71775950783 2:1.0 3:2.0 4:0.0012483957682871138 5:0.09095607235142118 6:0.0
0.0 qid:1321 1:7563.71775950783 2:1.0 3:2.0 4:8.39014832640948E-4 5:5.167958656330749E-4 6:0.0
0.0 qid:1321 1:7563.71775950783 2:1.0 3:2.0 4:0.029633738986103723 5:0.007751937984496124 6:0.0
0.3333333333333333 qid:1322 1:34248.4847035473 2:2.0 3:2.0 4:0.0025206135322410964 5:0.0015503875968992248 6:0.0
0.0 qid:1322 1:34248.4847035473 2:2.0 3:2.0 4:0.00513463927123756 5:0.014987080103359173 6:0.0
0.0 qid:1322 1:34248.4847035473 2:2.0 3:2.0 4:0.003107718923455184 5:0.002583979328165375 6:0.0
0.0 qid:1322 1:34248.4847035473 2:2.0 3:2.0 4:0.0045045949447710025 5:5.167958656330749E-4 6:0.0
0.0 qid:1322 1:34248.4847035473 2:2.0 3:2.0 4:0.007534831880729634 5:0.002583979328165375 6:0.0
0.0 qid:1323 1:35175.6889998108 2:1.0 3:2.0 4:0.05382676754917613 5:0.0010335917312661498 6:0.0
0.0 qid:1323 1:35175.6889998108 2:1.0 3:2.0 4:0.026789707894329842 5:0.007235142118863049 6:0.0
0.0 qid:1323 1:35175.6889998108 2:1.0 3:2.0 4:0.01634539709301206 5:0.02635658914728682 6:0.0
0.0 qid:1323 1:35175.6889998108 2:1.0 3:2.0 4:0.0071014792015695865 5:0.0020671834625322996 6:0.0
0.0 qid:1323 1:35175.6889998108 2:1.0 3:2.0 4:0.008448276207158852 5:5.167958656330749E-4 6:0.0
0.5 qid:1324 1:44631.6609660602 2:2.0 3:2.0 4:0.514379726523823 5:0.09095607235142118 6:0.0
0.25 qid:1324 1:44631.6609660602 2:2.0 3:2.0 4:0.036220194100927916 5:0.004134366925064599 6:0.0
0.25 qid:1324 1:44631.6609660602 2:2.0 3:2.0 4:0.048393673715650024 5:0.007751937984496124 6:0.0
0.0 qid:1324 1:44631.6609660602 2:2.0 3:2.0 4:2.7191492584753324E-4 5:5.167958656330749E-4 6:0.0
0.0 qid:1324 1:44631.6609660602 2:2.0 3:2.0 4:6.47206800235765E-4 5:0.0010335917312661498 6:0.0
0.25 qid:1325 1:5304.23481326614 2:2.0 3:2.0 4:0.9805607349292307 5:0.0031007751937984496 6:0.0
0.0 qid:1325 1:5304.23481326614 2:2.0 3:2.0 4:2.977956227165397E-4 5:0.0020671834625322996 6:0.0
0.0 qid:1325 1:5304.23481326614 2:2.0 3:2.0 4:1.5733724127032378E-4 5:0.03824289405684755 6:0.0
0.0 qid:1325 1:5304.23481326614 2:2.0 3:2.0 4:6.280650909246616E-4 5:5.167958656330749E-4 6:0.0
0.0 qid:1325 1:5304.23481326614 2:2.0 3:2.0 4:1.6604836455884515E-4 5:5.167958656330749E-4 6:0.0
0.2 qid:1327 1:28176.6186070395 2:2.0 3:2.0 4:0.148001884963465 5:0.09095607235142118 6:0.0
0.0 qid:1327 1:28176.6186070395 2:2.0 3:2.0 4:0.0061129756687307545 5:5.167958656330749E-4 6:0.0
0.0 qid:1327 1:28176.6186070395 2:2.0 3:2.0 4:0.0405738563346548 5:0.007751937984496124 6:0.0
0.0 qid:1327 1:28176.6186070395 2:2.0 3:2.0 4:0.04777161431497766 5:0.09095607235142118 6:0.0
0.0 qid:1327 1:28176.6186070395 2:2.0 3:2.0 4:0.0010203637440017283 5:0.0020671834625322996 6:0.0
0.0 qid:1328 1:29927.7067723619 2:2.0 3:2.0 4:0.0017297389764314326 5:0.002583979328165375 6:0.0
0.0 qid:1328 1:29927.7067723619 2:2.0 3:2.0 4:0.002425849261299416 5:0.002583979328165375 6:0.0
0.0 qid:1328 1:29927.7067723619 2:2.0 3:2.0 4:0.0036934919145071624 5:0.002583979328165375 6:0.0
0.0 qid:1328 1:29927.7067723619 2:2.0 3:2.0 4:9.676001404313863E-5 5:0.002583979328165375 6:0.0
0.5 qid:1329 1:14820.3261241858 2:2.0 3:2.0 4:0.055055955961452886 5:0.0020671834625322996 6:0.0
0.0 qid:1329 1:14820.3261241858 2:2.0 3:2.0 4:0.010830841621369255 5:5.167958656330749E-4 6:0.0
0.0 qid:1329 1:14820.3261241858 2:2.0 3:2.0 4:0.010258506663535052 5:0.03772609819121447 6:0.0
0.0 qid:1329 1:14820.3261241858 2:2.0 3:2.0 4:0.014546313440754787 5:0.0020671834625322996 6:0.0
0.0 qid:1329 1:14820.3261241858 2:2.0 3:2.0 4:0.020648541490407516 5:0.02635658914728682 6:0.0
0.4347826086956522 qid:1331 1:59365.8924296564 2:0.0 3:0.0 4:0.978978927694855 5:0.013953488372093023 6:0.0
0.0 qid:1331 1:59365.8924296564 2:0.0 3:0.0 4:6.245397865285298E-5 5:0.0010335917312661498 6:0.0
0.0 qid:1331 1:59365.8924296564 2:0.0 3:0.0 4:6.091926938218562E-5 5:0.008785529715762274 6:0.0
0.0 qid:1331 1:126.481470818863 2:0.0 3:0.0 4:3.7250746781048225E-5 5:0.002583979328165375 6:0.0
0.0 qid:1331 1:59365.8924296564 2:0.0 3:0.0 4:1.3298782210145141E-4 5:0.00516795865633075 6:0.0
0.0 qid:1331 1:126.481470818863 2:0.0 3:0.0 4:1.066484626238242E-5 5:5.167958656330749E-4 6:0.0
0.0 qid:1331 1:59365.8924296564 2:0.0 3:0.0 4:9.124898908244066E-5 5:5.167958656330749E-4 6:0.0
0.0 qid:1331 1:126.481470818863 2:0.0 3:0.0 4:3.6132634157381676E-5 5:0.0010335917312661498 6:0.0
0.0 qid:1331 1:126.481470818863 2:0.0 3:0.0 4:1.3008735760301826E-5 5:0.016020671834625324 6:0.0
0.0 qid:1331 1:126.481470818863 2:0.0 3:0.0 4:9.203772721137688E-6 5:5.167958656330749E-4 6:0.0
0.5 qid:1332 1:12124.168132242 2:1.0 3:1.0 4:0.15770399764732212 5:0.019638242894056846 6:0.0
0.0 qid:1332 1:12124.168132242 2:1.0 3:1.0 4:0.002782015185584037 5:0.014987080103359173 6:0.0
0.0 qid:1332 1:12124.168132242 2:1.0 3:1.0 4:0.06519550256619981 5:0.02635658914728682 6:0.0
0.0 qid:1332 1:12124.168132242 2:1.0 3:1.0 4:0.00860877035938923 5:0.014987080103359173 6:0.0
0.0 qid:1332 1:12124.168132242 2:1.0 3:1.0 4:0.0066688507414774615 5:0.016020671834625324 6:0.0
0.3333333333333333 qid:1333 1:1.49687831234511 2:0.0 3:0.0 4:0.9993009613089265 5:0.09095607235142118 6:0.0
0.25 qid:1333 1:1.49687831234511 2:0.0 3:0.0 4:5.6570403422685215E-6 5:0.004134366925064599 6:0.0
0.16666666666666666 qid:1333 1:1.96990253123576 2:1.0 3:1.0 4:0.9839664728614226 5:0.09095607235142118 6:0.0
0.16666666666666666 qid:1333 1:20929.8494448265 2:0.0 3:0.0 4:0.9993009613089265 5:0.09095607235142118 6:0.0
0.16666666666666666 qid:1333 1:1.96990253123576 2:1.0 3:1.0 4:0.9839664728614226 5:0.09095607235142118 6:0.0
0.09090909090909091 qid:1333 1:1.59506395744226 2:0.0 3:0.0 4:1.689690561970515E-5 5:0.09095607235142118 6:0.0
0.0 qid:1333 1:1.49687831234511 2:0.0 3:0.0 4:1.918765598336558E-6 5:0.007751937984496124 6:0.0
0.0 qid:1333 1:20929.8494448265 2:0.0 3:0.0 4:2.936292819703533E-6 5:0.0010335917312661498 6:0.0
0.0 qid:1333 1:1.49687831234511 2:0.0 3:0.0 4:1.6273008929403945E-7 5:5.167958656330749E-4 6:0.0
0.0 qid:1333 1:1.96990253123576 2:1.0 3:1.0 4:4.919402090094856E-5 5:0.0010335917312661498 6:0.0
0.0 qid:1333 1:1.37154999203896 2:0.0 3:0.0 4:0.9839664728614226 5:0.09095607235142118 6:0.0
0.0 qid:1333 1:1.96990253123576 2:1.0 3:1.0 4:0.0010531476845912812 5:0.0010335917312661498 6:0.0
0.0 qid:1333 1:20929.8494448265 2:0.0 3:0.0 4:4.22057313284611E-6 5:0.09095607235142118 6:0.0
0.0 qid:1333 1:1.37154999203896 2:0.0 3:0.0 4:2.3794117422953562E-4 5:0.09095607235142118 6:0.0
0.0 qid:1333 1:1.59506395744226 2:0.0 3:0.0 4:3.904593677542411E-6 5:5.167958656330749E-4 6:0.0
0.0 qid:1333 1:1.96990253123576 2:1.0 3:1.0 4:2.0206142525837714E-4 5:5.167958656330749E-4 6:0.0
0.0 qid:1333 1:20929.8494448265 2:0.0 3:0.0 4:4.17430748534108E-5 5:0.09095607235142118 6:0.0
0.0 qid:1333 1:1.49687831234511 2:0.0 3:0.0 4:5.864561353032558E-6 5:0.09095607235142118 6:0.0
0.0 qid:1333 1:1.59506395744226 2:0.0 3:0.0 4:3.427463504710526E-6 5:0.0010335917312661498 6:0.0
0.0 qid:1333 1:1.59506395744226 2:0.0 3:0.0 4:2.8213363335073583E-6 5:0.09095607235142118 6:0.0
0.0 qid:1333 1:1.37154999203896 2:0.0 3:0.0 4:0.0010531476845912812 5:0.0010335917312661498 6:0.0
0.0 qid:1333 1:1.96990253123576 2:1.0 3:1.0 4:0.0010023466140607609 5:0.09095607235142118 6:0.0
0.0 qid:1333 1:1.96990253123576 2:1.0 3:1.0 4:4.919402090094856E-5 5:0.0010335917312661498 6:0.0
0.0 qid:1333 1:1.59506395744226 2:0.0 3:0.0 4:2.936292819703533E-6 5:0.0010335917312661498 6:0.0
0.0 qid:1333 1:20929.8494448265 2:0.0 3:0.0 4:3.427463504710526E-6 5:0.0010335917312661498 6:0.0
0.0 qid:1333 1:1.37154999203896 2:0.0 3:0.0 4:3.338276034293032E-5 5:0.09095607235142118 6:0.0
0.0 qid:1333 1:1.37154999203896 2:0.0 3:0.0 4:3.2480837638026894E-5 5:0.016537467700258397 6:0.0
0.5 qid:1334 1:360328.561193159 2:1.0 3:3.0 4:0.25129674546737707 5:0.024806201550387597 6:0.0
0.3333333333333333 qid:1334 1:360328.561193159 2:1.0 3:3.0 4:0.11462022929984253 5:0.016020671834625324 6:0.0
0.0 qid:1334 1:360328.561193159 2:1.0 3:3.0 4:0.0012974510344818612 5:0.0010335917312661498 6:0.0
0.0 qid:1334 1:360328.561193159 2:1.0 3:3.0 4:6.051779950442234E-4 5:5.167958656330749E-4 6:0.0
0.0 qid:1334 1:360328.561193159 2:1.0 3:3.0 4:6.592094002145557E-4 5:0.0010335917312661498 6:0.0
0.0 qid:1335 1:5.87287694667526 2:1.0 3:1.0 4:0.008416641402060639 5:0.002583979328165375 6:0.0
0.0 qid:1335 1:2.76165203906101 2:1.0 3:1.0 4:0.008416641402060639 5:0.002583979328165375 6:0.0
0.0 qid:1335 1:2.76165203906101 2:1.0 3:1.0 4:0.004286248239120822 5:0.0015503875968992248 6:0.0
0.0 qid:1335 1:2.76165203906101 2:1.0 3:1.0 4:8.054801227561939E-4 5:5.167958656330749E-4 6:0.0
0.0 qid:1335 1:5.87287694667526 2:1.0 3:1.0 4:0.004286248239120822 5:0.0015503875968992248 6:0.0
0.0 qid:1335 1:1.79264335048721 2:1.0 3:1.0 4:0.0014987879861646778 5:0.0010335917312661498 6:0.0
0.0 qid:1335 1:1.79264335048721 2:1.0 3:1.0 4:2.4798898182619216E-4 5:5.167958656330749E-4 6:0.0
0.0 qid:1335 1:5.87287694667526 2:1.0 3:1.0 4:2.3027849623784988E-4 5:0.004651162790697674 6:0.0
0.0 qid:1335 1:1.79264335048721 2:1.0 3:1.0 4:0.0017161284875837845 5:0.016020671834625324 6:0.0
0.0 qid:1335 1:5.87287694667526 2:1.0 3:1.0 4:0.0032503439804488924 5:0.024806201550387597 6:0.0
0.0 qid:1336 1:37.9362761398206 2:1.0 3:1.0 4:0.002148479882032668 5:0.0010335917312661498 6:0.0
0.0 qid:1336 1:30163.1884687563 2:0.0 3:0.0 4:0.004769457352553638 5:0.0020671834625322996 6:0.0
0.0 qid:1336 1:37.9362761398206 2:1.0 3:1.0 4:0.030898796618994754 5:0.011369509043927648 6:0.0
0.0 qid:1336 1:51.3555899354007 2:1.0 3:1.0 4:7.856428511398313E-4 5:5.167958656330749E-4 6:0.0
0.0 qid:1336 1:37.9362761398206 2:1.0 3:1.0 4:0.004014165629782868 5:5.167958656330749E-4 6:0.0
0.0 qid:1336 1:30163.1884687563 2:0.0 3:0.0 4:0.014645271175400995 5:0.0010335917312661498 6:0.0
0.0 qid:1336 1:30163.1884687563 2:0.0 3:0.0 4:0.004797690263455011 5:0.0020671834625322996 6:0.0
0.0 qid:1336 1:51.3555899354007 2:1.0 3:1.0 4:0.0011444985139140386 5:0.0020671834625322996 6:0.0
0.0 qid:1336 1:51.3555899354007 2:1.0 3:1.0 4:6.351704370518626E-4 5:0.002583979328165375 6:0.0
0.0 qid:1336 1:30163.1884687563 2:0.0 3:0.0 4:0.0038039140015697203 5:5.167958656330749E-4 6:0.0
0.0 qid:1336 1:37.9362761398206 2:1.0 3:1.0 4:0.0016559482061581335 5:5.167958656330749E-4 6:0.0
0.0 qid:1336 1:51.3555899354007 2:1.0 3:1.0 4:0.004030048798320739 5:5.167958656330749E-4 6:0.0
0.0 qid:1336 1:51.3555899354007 2:1.0 3:1.0 4:6.840985197188169E-4 5:0.0015503875968992248 6:0.0
0.0 qid:1336 1:37.9362761398206 2:1.0 3:1.0 4:0.006225556704916089 5:0.03824289405684755 6:0.0
0.0 qid:1336 1:30163.1884687563 2:0.0 3:0.0 4:0.003381481129996961 5:5.167958656330749E-4 6:0.0
0.5 qid:1337 1:6012.23629072679 2:1.0 3:1.0 4:0.03139864666841385 5:0.023772609819121448 6:0.0
0.0 qid:1337 1:6012.23629072679 2:1.0 3:1.0 4:0.11274516393009577 5:5.167958656330749E-4 6:0.0
0.0 qid:1337 1:6012.23629072679 2:1.0 3:1.0 4:0.021773896564753148 5:0.09095607235142118 6:0.0
0.0 qid:1337 1:6012.23629072679 2:1.0 3:1.0 4:0.014875814154156036 5:0.0031007751937984496 6:0.0
0.0 qid:1337 1:6012.23629072679 2:1.0 3:1.0 4:0.02277015764765712 5:0.0010335917312661498 6:0.0
0.5 qid:1339 1:7574.84086188361 2:2.0 3:1.0 4:0.8577236407590297 5:0.03824289405684755 6:0.0
0.0 qid:1339 1:3.93419351783377 2:0.0 3:0.0 4:0.8577236407590297 5:0.03824289405684755 6:0.0
0.0 qid:1339 1:3.93419351783377 2:0.0 3:0.0 4:0.0014834297733946234 5:5.167958656330749E-4 6:0.0
0.0 qid:1339 1:1.0714246688196 2:2.0 3:2.0 4:7.964521985599536E-4 5:5.167958656330749E-4 6:0.0
0.0 qid:1339 1:7574.84086188361 2:2.0 3:1.0 4:0.001338414459973933 5:5.167958656330749E-4 6:0.0
0.0 qid:1339 1:1.0714246688196 2:2.0 3:2.0 4:3.940507258473206E-4 5:0.0020671834625322996 6:0.0
0.0 qid:1339 1:1.0714246688196 2:2.0 3:2.0 4:0.001029831157074206 5:0.0020671834625322996 6:0.0
0.0 qid:1339 1:1.0714246688196 2:2.0 3:2.0 4:0.0011932419270918237 5:5.167958656330749E-4 6:0.0
0.0 qid:1339 1:7574.84086188361 2:2.0 3:1.0 4:0.002737470263335853 5:0.0010335917312661498 6:0.0
0.0 qid:1339 1:3.93419351783377 2:0.0 3:0.0 4:0.0013244412215487138 5:0.0020671834625322996 6:0.0
0.0 qid:1339 1:3.93419351783377 2:0.0 3:0.0 4:0.005773076680092157 5:0.0020671834625322996 6:0.0
0.0 qid:1339 1:1.0714246688196 2:2.0 3:2.0 4:0.8577236407590297 5:0.03824289405684755 6:0.0
0.0 qid:1339 1:7574.84086188361 2:2.0 3:1.0 4:0.002084142782124305 5:0.0010335917312661498 6:0.0
0.0 qid:1339 1:7574.84086188361 2:2.0 3:1.0 4:0.0016209874106885085 5:0.03824289405684755 6:0.0
0.0 qid:1339 1:3.93419351783377 2:0.0 3:0.0 4:0.002737470263335853 5:0.0010335917312661498 6:0.0
0.5 qid:1340 1:32507.4599543886 2:2.0 3:2.0 4:0.017143258826675972 5:0.0010335917312661498 6:0.0
0.125 qid:1340 1:32507.4599543886 2:2.0 3:2.0 4:0.5421224510564928 5:0.0103359173126615 6:0.0
0.0 qid:1340 1:32507.4599543886 2:2.0 3:2.0 4:0.0036800197247536335 5:0.0020671834625322996 6:0.0
0.0 qid:1340 1:32507.4599543886 2:2.0 3:2.0 4:0.010817169538819756 5:5.167958656330749E-4 6:0.0
0.0 qid:1340 1:32507.4599543886 2:2.0 3:2.0 4:0.0017254381272582351 5:0.011369509043927648 6:0.0
0.16666666666666666 qid:1341 1:7977.33376494794 2:1.0 3:1.0 4:0.06385892958886037 5:0.002583979328165375 6:0.0
0.0 qid:1341 1:1.20263810928893 2:0.0 3:0.0 4:0.02845783279268276 5:0.002583979328165375 6:0.0
0.0 qid:1341 1:1.20263810928893 2:0.0 3:0.0 4:0.0040881007791551795 5:0.0010335917312661498 6:0.0
0.0 qid:1341 1:7977.33376494794 2:1.0 3:1.0 4:0.0500742958381896 5:0.02635658914728682 6:0.0
0.0 qid:1341 1:7977.33376494794 2:1.0 3:1.0 4:0.016762398451521252 5:0.022222222222222223 6:0.0
0.0 qid:1341 1:7977.33376494794 2:1.0 3:1.0 4:0.022540181705211323 5:0.0036175710594315244 6:0.0
0.0 qid:1341 1:1.20263810928893 2:0.0 3:0.0 4:0.007850591223850267 5:0.0010335917312661498 6:0.0
0.0 qid:1341 1:1.20263810928893 2:0.0 3:0.0 4:9.258238699636932E-4 5:0.016020671834625324 6:0.0
0.0 qid:1341 1:7977.33376494794 2:1.0 3:1.0 4:0.019129999374597313 5:0.014987080103359173 6:0.0
0.0 qid:1341 1:1.20263810928893 2:0.0 3:0.0 4:6.236420936617702E-4 5:0.002583979328165375 6:0.0
0.5 qid:1342 1:7425.59819038984 2:1.0 3:2.0 4:0.12240488322353896 5:0.0031007751937984496 6:0.0
0.0 qid:1342 1:7425.59819038984 2:1.0 3:2.0 4:0.10818005044616533 5:0.014987080103359173 6:0.0
0.0 qid:1342 1:7425.59819038984 2:1.0 3:2.0 4:0.015407029672792078 5:0.04961240310077519 6:0.0
0.0 qid:1342 1:7425.59819038984 2:1.0 3:2.0 4:0.01787822098494034 5:0.014470284237726097 6:0.0
0.0 qid:1342 1:7425.59819038984 2:1.0 3:2.0 4:0.005942051919289568 5:0.03462532299741602 6:0.0
0.0 qid:1342 1:1.2686126623463 2:1.0 3:2.0 4:1.4452049930118532E-5 5:0.03772609819121447 6:0.0
0.5 qid:1343 1:49469.6132084736 2:2.0 3:2.0 4:0.9866406965604877 5:0.023772609819121448 6:0.0
0.0 qid:1343 1:49469.6132084736 2:2.0 3:2.0 4:1.285506463831892E-4 5:5.167958656330749E-4 6:0.0
0.0 qid:1343 1:49469.6132084736 2:2.0 3:2.0 4:2.43688939387153E-4 5:5.167958656330749E-4 6:0.0
0.0 qid:1343 1:49469.6132084736 2:2.0 3:2.0 4:2.3079994913364455E-4 5:0.09095607235142118 6:0.0
0.0 qid:1343 1:49469.6132084736 2:2.0 3:2.0 4:3.6391669381930224E-4 5:0.09095607235142118 6:0.0
0.5 qid:1344 1:40840.1659324798 2:1.0 3:1.0 4:0.8846922643956445 5:0.016020671834625324 6:0.0
0.25 qid:1344 1:40840.1659324798 2:1.0 3:1.0 4:0.001155512901605181 5:0.002583979328165375 6:0.0
0.0 qid:1344 1:40840.1659324798 2:1.0 3:1.0 4:1.489961820758438E-4 5:0.0010335917312661498 6:0.0
0.0 qid:1344 1:40840.1659324798 2:1.0 3:1.0 4:0.05218589369302432 5:0.024806201550387597 6:0.0
0.0 qid:1344 1:2.44939028228919 2:0.0 3:0.0 4:0.0012983818317499984 5:0.0020671834625322996 6:0.0
0.0 qid:1344 1:40840.1659324798 2:1.0 3:1.0 4:4.990482704999442E-5 5:0.0010335917312661498 6:0.0
0.0 qid:1344 1:2.44939028228919 2:0.0 3:0.0 4:1.2931905349194058E-5 5:0.03824289405684755 6:0.0
0.5 qid:1347 1:1500.3147702632 2:1.0 3:2.0 4:0.11452272902243223 5:0.0036175710594315244 6:0.0
0.2 qid:1347 1:1500.3147702632 2:1.0 3:2.0 4:8.986851791645969E-6 5:0.03772609819121447 6:0.0
0.0 qid:1347 1:8667.3610367332 2:0.0 3:0.0 4:0.0067239146711358085 5:0.03772609819121447 6:0.0
0.0 qid:1347 1:8667.3610367332 2:0.0 3:0.0 4:0.009717019090456374 5:0.014470284237726097 6:0.0
0.0 qid:1347 1:1267.13996105962 2:1.0 3:1.0 4:0.11452272902243223 5:0.0036175710594315244 6:0.0
0.0 qid:1347 1:1267.13996105962 2:1.0 3:1.0 4:0.005850682128320568 5:0.008785529715762274 6:0.0
0.0 qid:1347 1:8667.3610367332 2:0.0 3:0.0 4:0.05100154137063168 5:0.0020671834625322996 6:0.0
0.0 qid:1347 1:5.12239699738083 2:1.0 3:1.0 4:0.11452272902243223 5:0.0036175710594315244 6:0.0
